image,label
images/20128.jpg,fagus_grandifolia
images/20129.jpg,juglans_cinerea
images/20130.jpg,quercus_montana
images/20131.jpg,crataegus_viridis
images/20132.jpg,pinus_wallichiana
images/20133.jpg,maclura_pomifera
images/20134.jpg,picea_orientalis
images/20135.jpg,larix_decidua
images/20136.jpg,cedrus_libani
images/20137.jpg,betula_nigra
images/20138.jpg,ginkgo_biloba
images/20139.jpg,crataegus_phaenopyrum
images/20140.jpg,castanea_dentata
images/20141.jpg,quercus_velutina
images/20142.jpg,pseudolarix_amabilis
images/20143.jpg,ulmus_parvifolia
images/20144.jpg,betula_alleghaniensis
images/20145.jpg,quercus_bicolor
images/20146.jpg,malus_floribunda
images/20147.jpg,quercus_shumardii
images/20148.jpg,picea_orientalis
images/20149.jpg,cedrus_libani
images/20150.jpg,magnolia_macrophylla
images/20151.jpg,juglans_cinerea
images/20152.jpg,magnolia_virginiana
images/20153.jpg,pinus_bungeana
images/20154.jpg,quercus_stellata
images/20155.jpg,gymnocladus_dioicus
images/20156.jpg,pinus_rigida
images/20157.jpg,broussonettia_papyrifera
images/20158.jpg,quercus_nigra
images/20159.jpg,quercus_shumardii
images/20160.jpg,larix_decidua
images/20161.jpg,abies_nordmanniana
images/20162.jpg,acer_campestre
images/20163.jpg,acer_griseum
images/20164.jpg,maclura_pomifera
images/20165.jpg,pinus_parviflora
images/20166.jpg,quercus_coccinea
images/20167.jpg,cornus_florida
images/20168.jpg,quercus_montana
images/20169.jpg,ilex_opaca
images/20170.jpg,carya_ovata
images/20171.jpg,pinus_resinosa
images/20172.jpg,amelanchier_canadensis
images/20173.jpg,picea_orientalis
images/20174.jpg,quercus_muehlenbergii
images/20175.jpg,prunus_virginiana
images/20176.jpg,pinus_peucea
images/20177.jpg,morus_alba
images/20178.jpg,zelkova_serrata
images/20179.jpg,paulownia_tomentosa
images/20180.jpg,zelkova_serrata
images/20181.jpg,crataegus_pruinosa
images/20182.jpg,abies_nordmanniana
images/20183.jpg,zelkova_serrata
images/20184.jpg,malus_baccata
images/20185.jpg,juglans_cinerea
images/20186.jpg,prunus_serotina
images/20187.jpg,chionanthus_retusus
images/20188.jpg,crataegus_phaenopyrum
images/20189.jpg,picea_orientalis
images/20190.jpg,eucommia_ulmoides
images/20191.jpg,gymnocladus_dioicus
images/20192.jpg,pinus_flexilis
images/20193.jpg,larix_decidua
images/20194.jpg,maclura_pomifera
images/20195.jpg,aesculus_flava
images/20196.jpg,prunus_subhirtella
images/20197.jpg,picea_orientalis
images/20198.jpg,acer_saccharum
images/20199.jpg,cedrus_deodara
images/20200.jpg,liquidambar_styraciflua
images/20201.jpg,quercus_bicolor
images/20202.jpg,pinus_densiflora
images/20203.jpg,prunus_virginiana
images/20204.jpg,platanus_occidentalis
images/20205.jpg,ulmus_parvifolia
images/20206.jpg,prunus_subhirtella
images/20207.jpg,acer_rubrum
images/20208.jpg,juglans_cinerea
images/20209.jpg,magnolia_virginiana
images/20210.jpg,pinus_cembra
images/20211.jpg,prunus_subhirtella
images/20212.jpg,magnolia_denudata
images/20213.jpg,acer_palmatum
images/20214.jpg,pinus_wallichiana
images/20215.jpg,pinus_parviflora
images/20216.jpg,platanus_occidentalis
images/20217.jpg,larix_decidua
images/20218.jpg,magnolia_stellata
images/20219.jpg,picea_abies
images/20220.jpg,chamaecyparis_pisifera
images/20221.jpg,zelkova_serrata
images/20222.jpg,salix_babylonica
images/20223.jpg,larix_decidua
images/20224.jpg,pseudolarix_amabilis
images/20225.jpg,quercus_shumardii
images/20226.jpg,ostrya_virginiana
images/20227.jpg,prunus_sargentii
images/20228.jpg,juniperus_virginiana
images/20229.jpg,maclura_pomifera
images/20230.jpg,quercus_michauxii
images/20231.jpg,aesculus_hippocastamon
images/20232.jpg,platanus_acerifolia
images/20233.jpg,acer_palmatum
images/20234.jpg,quercus_michauxii
images/20235.jpg,juglans_cinerea
images/20236.jpg,eucommia_ulmoides
images/20237.jpg,quercus_velutina
images/20238.jpg,malus_baccata
images/20239.jpg,picea_orientalis
images/20240.jpg,salix_caroliniana
images/20241.jpg,metasequoia_glyptostroboides
images/20242.jpg,styrax_japonica
images/20243.jpg,picea_orientalis
images/20244.jpg,picea_abies
images/20245.jpg,pinus_bungeana
images/20246.jpg,crataegus_pruinosa
images/20247.jpg,prunus_subhirtella
images/20248.jpg,crataegus_laevigata
images/20249.jpg,pinus_wallichiana
images/20250.jpg,quercus_cerris
images/20251.jpg,quercus_montana
images/20252.jpg,pinus_densiflora
images/20253.jpg,larix_decidua
images/20254.jpg,chamaecyparis_thyoides
images/20255.jpg,larix_decidua
images/20256.jpg,magnolia_macrophylla
images/20257.jpg,acer_platanoides
images/20258.jpg,quercus_montana
images/20259.jpg,picea_orientalis
images/20260.jpg,abies_concolor
images/20261.jpg,carya_ovata
images/20262.jpg,robinia_pseudo-acacia
images/20263.jpg,juglans_cinerea
images/20264.jpg,carya_ovata
images/20265.jpg,quercus_cerris
images/20266.jpg,magnolia_stellata
images/20267.jpg,malus_floribunda
images/20268.jpg,tsuga_canadensis
images/20269.jpg,gymnocladus_dioicus
images/20270.jpg,acer_griseum
images/20271.jpg,juglans_cinerea
images/20272.jpg,populus_grandidentata
images/20273.jpg,quercus_nigra
images/20274.jpg,acer_saccharum
images/20275.jpg,quercus_stellata
images/20276.jpg,ginkgo_biloba
images/20277.jpg,juglans_cinerea
images/20278.jpg,paulownia_tomentosa
images/20279.jpg,tilia_tomentosa
images/20280.jpg,liriodendron_tulipifera
images/20281.jpg,quercus_nigra
images/20282.jpg,betula_lenta
images/20283.jpg,cedrus_atlantica
images/20284.jpg,metasequoia_glyptostroboides
images/20285.jpg,acer_saccharum
images/20286.jpg,salix_caroliniana
images/20287.jpg,metasequoia_glyptostroboides
images/20288.jpg,broussonettia_papyrifera
images/20289.jpg,maclura_pomifera
images/20290.jpg,acer_campestre
images/20291.jpg,pinus_koraiensis
images/20292.jpg,quercus_velutina
images/20293.jpg,amelanchier_canadensis
images/20294.jpg,cedrus_deodara
images/20295.jpg,pinus_nigra
images/20296.jpg,picea_pungens
images/20297.jpg,broussonettia_papyrifera
images/20298.jpg,amelanchier_canadensis
images/20299.jpg,carya_tomentosa
images/20300.jpg,crataegus_laevigata
images/20301.jpg,abies_concolor
images/20302.jpg,cladrastis_lutea
images/20303.jpg,quercus_velutina
images/20304.jpg,cercis_canadensis
images/20305.jpg,abies_nordmanniana
images/20306.jpg,quercus_montana
images/20307.jpg,cedrus_libani
images/20308.jpg,pinus_wallichiana
images/20309.jpg,juglans_cinerea
images/20310.jpg,juglans_cinerea
images/20311.jpg,abies_concolor
images/20312.jpg,ulmus_pumila
images/20313.jpg,quercus_montana
images/20314.jpg,pseudolarix_amabilis
images/20315.jpg,maclura_pomifera
images/20316.jpg,ailanthus_altissima
images/20317.jpg,prunus_sargentii
images/20318.jpg,larix_decidua
images/20319.jpg,metasequoia_glyptostroboides
images/20320.jpg,magnolia_acuminata
images/20321.jpg,juglans_cinerea
images/20322.jpg,crataegus_viridis
images/20323.jpg,liquidambar_styraciflua
images/20324.jpg,castanea_dentata
images/20325.jpg,magnolia_grandiflora
images/20326.jpg,paulownia_tomentosa
images/20327.jpg,ulmus_procera
images/20328.jpg,larix_decidua
images/20329.jpg,crataegus_laevigata
images/20330.jpg,picea_orientalis
images/20331.jpg,abies_nordmanniana
images/20332.jpg,quercus_coccinea
images/20333.jpg,pinus_nigra
images/20334.jpg,carya_glabra
images/20335.jpg,pinus_thunbergii
images/20336.jpg,malus_floribunda
images/20337.jpg,populus_deltoides
images/20338.jpg,prunus_serotina
images/20339.jpg,picea_orientalis
images/20340.jpg,gymnocladus_dioicus
images/20341.jpg,prunus_virginiana
images/20342.jpg,larix_decidua
images/20343.jpg,gymnocladus_dioicus
images/20344.jpg,quercus_velutina
images/20345.jpg,cryptomeria_japonica
images/20346.jpg,populus_deltoides
images/20347.jpg,fagus_grandifolia
images/20348.jpg,taxodium_distichum
images/20349.jpg,acer_pensylvanicum
images/20350.jpg,castanea_dentata
images/20351.jpg,acer_negundo
images/20352.jpg,salix_caroliniana
images/20353.jpg,ulmus_procera
images/20354.jpg,quercus_nigra
images/20355.jpg,crataegus_crus-galli
images/20356.jpg,larix_decidua
images/20357.jpg,acer_rubrum
images/20358.jpg,ulmus_procera
images/20359.jpg,tilia_europaea
images/20360.jpg,prunus_sargentii
images/20361.jpg,metasequoia_glyptostroboides
images/20362.jpg,juglans_cinerea
images/20363.jpg,magnolia_macrophylla
images/20364.jpg,abies_nordmanniana
images/20365.jpg,magnolia_macrophylla
images/20366.jpg,malus_baccata
images/20367.jpg,fagus_grandifolia
images/20368.jpg,platanus_acerifolia
images/20369.jpg,juglans_cinerea
images/20370.jpg,pinus_thunbergii
images/20371.jpg,chionanthus_virginicus
images/20372.jpg,cedrus_libani
images/20373.jpg,prunus_serotina
images/20374.jpg,asimina_triloba
images/20375.jpg,pinus_wallichiana
images/20376.jpg,cedrus_atlantica
images/20377.jpg,liriodendron_tulipifera
images/20378.jpg,larix_decidua
images/20379.jpg,quercus_montana
images/20380.jpg,salix_caroliniana
images/20381.jpg,paulownia_tomentosa
images/20382.jpg,aesculus_flava
images/20383.jpg,metasequoia_glyptostroboides
images/20384.jpg,castanea_dentata
images/20385.jpg,picea_orientalis
images/20386.jpg,acer_campestre
images/20387.jpg,taxodium_distichum
images/20388.jpg,acer_saccharum
images/20389.jpg,tilia_americana
images/20390.jpg,castanea_dentata
images/20391.jpg,ficus_carica
images/20392.jpg,quercus_velutina
images/20393.jpg,platanus_occidentalis
images/20394.jpg,pinus_koraiensis
images/20395.jpg,juglans_cinerea
images/20396.jpg,picea_abies
images/20397.jpg,paulownia_tomentosa
images/20398.jpg,acer_campestre
images/20399.jpg,castanea_dentata
images/20400.jpg,zelkova_serrata
images/20401.jpg,magnolia_denudata
images/20402.jpg,quercus_acutissima
images/20403.jpg,carpinus_caroliniana
images/20404.jpg,quercus_montana
images/20405.jpg,magnolia_acuminata
images/20406.jpg,ostrya_virginiana
images/20407.jpg,liriodendron_tulipifera
images/20408.jpg,prunus_virginiana
images/20409.jpg,larix_decidua
images/20410.jpg,albizia_julibrissin
images/20411.jpg,prunus_virginiana
images/20412.jpg,magnolia_tripetala
images/20413.jpg,maclura_pomifera
images/20414.jpg,liriodendron_tulipifera
images/20415.jpg,betula_populifolia
images/20416.jpg,pseudolarix_amabilis
images/20417.jpg,fagus_grandifolia
images/20418.jpg,quercus_robur
images/20419.jpg,magnolia_macrophylla
images/20420.jpg,pinus_parviflora
images/20421.jpg,magnolia_acuminata
images/20422.jpg,maclura_pomifera
images/20423.jpg,juglans_cinerea
images/20424.jpg,quercus_nigra
images/20425.jpg,metasequoia_glyptostroboides
images/20426.jpg,prunus_virginiana
images/20427.jpg,magnolia_macrophylla
images/20428.jpg,pseudolarix_amabilis
images/20429.jpg,prunus_subhirtella
images/20430.jpg,betula_nigra
images/20431.jpg,picea_abies
images/20432.jpg,pinus_bungeana
images/20433.jpg,acer_pensylvanicum
images/20434.jpg,liriodendron_tulipifera
images/20435.jpg,juglans_cinerea
images/20436.jpg,stewartia_pseudocamellia
images/20437.jpg,juglans_cinerea
images/20438.jpg,prunus_virginiana
images/20439.jpg,paulownia_tomentosa
images/20440.jpg,malus_floribunda
images/20441.jpg,zelkova_serrata
images/20442.jpg,liriodendron_tulipifera
images/20443.jpg,ulmus_pumila
images/20444.jpg,acer_palmatum
images/20445.jpg,pinus_wallichiana
images/20446.jpg,pinus_bungeana
images/20447.jpg,salix_caroliniana
images/20448.jpg,picea_orientalis
images/20449.jpg,styrax_japonica
images/20450.jpg,pyrus_calleryana
images/20451.jpg,pseudolarix_amabilis
images/20452.jpg,picea_abies
images/20453.jpg,pinus_densiflora
images/20454.jpg,cedrus_libani
images/20455.jpg,chamaecyparis_thyoides
images/20456.jpg,cedrus_atlantica
images/20457.jpg,cedrus_libani
images/20458.jpg,populus_deltoides
images/20459.jpg,crataegus_viridis
images/20460.jpg,aesculus_flava
images/20461.jpg,pinus_flexilis
images/20462.jpg,asimina_triloba
images/20463.jpg,juglans_cinerea
images/20464.jpg,pinus_thunbergii
images/20465.jpg,quercus_montana
images/20466.jpg,juniperus_virginiana
images/20467.jpg,tilia_americana
images/20468.jpg,eucommia_ulmoides
images/20469.jpg,amelanchier_arborea
images/20470.jpg,magnolia_macrophylla
images/20471.jpg,larix_decidua
images/20472.jpg,magnolia_denudata
images/20473.jpg,acer_palmatum
images/20474.jpg,juglans_cinerea
images/20475.jpg,carya_tomentosa
images/20476.jpg,aesculus_hippocastamon
images/20477.jpg,malus_floribunda
images/20478.jpg,picea_abies
images/20479.jpg,cedrus_atlantica
images/20480.jpg,pinus_wallichiana
images/20481.jpg,pinus_wallichiana
images/20482.jpg,prunus_subhirtella
images/20483.jpg,picea_pungens
images/20484.jpg,malus_pumila
images/20485.jpg,cedrus_atlantica
images/20486.jpg,castanea_dentata
images/20487.jpg,chionanthus_virginicus
images/20488.jpg,juglans_cinerea
images/20489.jpg,maclura_pomifera
images/20490.jpg,liriodendron_tulipifera
images/20491.jpg,abies_nordmanniana
images/20492.jpg,malus_hupehensis
images/20493.jpg,chamaecyparis_thyoides
images/20494.jpg,catalpa_bignonioides
images/20495.jpg,broussonettia_papyrifera
images/20496.jpg,fagus_grandifolia
images/20497.jpg,magnolia_stellata
images/20498.jpg,juglans_cinerea
images/20499.jpg,quercus_acutissima
images/20500.jpg,juglans_cinerea
images/20501.jpg,quercus_montana
images/20502.jpg,cedrus_libani
images/20503.jpg,maclura_pomifera
images/20504.jpg,cedrus_libani
images/20505.jpg,prunus_virginiana
images/20506.jpg,carya_tomentosa
images/20507.jpg,juglans_cinerea
images/20508.jpg,chamaecyparis_thyoides
images/20509.jpg,liriodendron_tulipifera
images/20510.jpg,quercus_nigra
images/20511.jpg,magnolia_grandiflora
images/20512.jpg,quercus_nigra
images/20513.jpg,salix_caroliniana
images/20514.jpg,cryptomeria_japonica
images/20515.jpg,pinus_koraiensis
images/20516.jpg,pinus_strobus
images/20517.jpg,prunus_serotina
images/20518.jpg,platanus_occidentalis
images/20519.jpg,pinus_wallichiana
images/20520.jpg,catalpa_bignonioides
images/20521.jpg,evodia_daniellii
images/20522.jpg,prunus_virginiana
images/20523.jpg,larix_decidua
images/20524.jpg,juglans_cinerea
images/20525.jpg,quercus_shumardii
images/20526.jpg,cryptomeria_japonica
images/20527.jpg,magnolia_grandiflora
images/20528.jpg,acer_palmatum
images/20529.jpg,crataegus_laevigata
images/20530.jpg,larix_decidua
images/20531.jpg,aesculus_flava
images/20532.jpg,magnolia_stellata
images/20533.jpg,carya_tomentosa
images/20534.jpg,populus_deltoides
images/20535.jpg,staphylea_trifolia
images/20536.jpg,maclura_pomifera
images/20537.jpg,maclura_pomifera
images/20538.jpg,larix_decidua
images/20539.jpg,pinus_nigra
images/20540.jpg,populus_grandidentata
images/20541.jpg,pinus_peucea
images/20542.jpg,pinus_wallichiana
images/20543.jpg,pinus_thunbergii
images/20544.jpg,pinus_thunbergii
images/20545.jpg,malus_coronaria
images/20546.jpg,quercus_montana
images/20547.jpg,pinus_nigra
images/20548.jpg,cladrastis_lutea
images/20549.jpg,acer_campestre
images/20550.jpg,liriodendron_tulipifera
images/20551.jpg,ailanthus_altissima
images/20552.jpg,quercus_coccinea
images/20553.jpg,prunus_serotina
images/20554.jpg,quercus_shumardii
images/20555.jpg,metasequoia_glyptostroboides
images/20556.jpg,phellodendron_amurense
images/20557.jpg,juglans_cinerea
images/20558.jpg,magnolia_macrophylla
images/20559.jpg,pinus_thunbergii
images/20560.jpg,crataegus_pruinosa
images/20561.jpg,metasequoia_glyptostroboides
images/20562.jpg,platanus_acerifolia
images/20563.jpg,quercus_muehlenbergii
images/20564.jpg,cedrus_atlantica
images/20565.jpg,larix_decidua
images/20566.jpg,pinus_peucea
images/20567.jpg,prunus_serotina
images/20568.jpg,picea_abies
images/20569.jpg,picea_orientalis
images/20570.jpg,cryptomeria_japonica
images/20571.jpg,platanus_acerifolia
images/20572.jpg,liriodendron_tulipifera
images/20573.jpg,aesculus_pavi
images/20574.jpg,metasequoia_glyptostroboides
images/20575.jpg,paulownia_tomentosa
images/20576.jpg,picea_pungens
images/20577.jpg,malus_hupehensis
images/20578.jpg,abies_nordmanniana
images/20579.jpg,gymnocladus_dioicus
images/20580.jpg,larix_decidua
images/20581.jpg,quercus_robur
images/20582.jpg,pinus_parviflora
images/20583.jpg,quercus_velutina
images/20584.jpg,magnolia_grandiflora
images/20585.jpg,acer_saccharinum
images/20586.jpg,metasequoia_glyptostroboides
images/20587.jpg,pinus_wallichiana
images/20588.jpg,salix_babylonica
images/20589.jpg,prunus_serotina
images/20590.jpg,picea_pungens
images/20591.jpg,juglans_cinerea
images/20592.jpg,pinus_parviflora
images/20593.jpg,acer_negundo
images/20594.jpg,cedrus_atlantica
images/20595.jpg,larix_decidua
images/20596.jpg,quercus_stellata
images/20597.jpg,pinus_wallichiana
images/20598.jpg,magnolia_macrophylla
images/20599.jpg,crataegus_crus-galli
images/20600.jpg,liriodendron_tulipifera
images/20601.jpg,pinus_flexilis
images/20602.jpg,quercus_velutina
images/20603.jpg,populus_tremuloides
images/20604.jpg,catalpa_bignonioides
images/20605.jpg,stewartia_pseudocamellia
images/20606.jpg,magnolia_grandiflora
images/20607.jpg,prunus_virginiana
images/20608.jpg,acer_pensylvanicum
images/20609.jpg,pinus_peucea
images/20610.jpg,maclura_pomifera
images/20611.jpg,pinus_wallichiana
images/20612.jpg,pseudolarix_amabilis
images/20613.jpg,juglans_cinerea
images/20614.jpg,larix_decidua
images/20615.jpg,acer_rubrum
images/20616.jpg,abies_concolor
images/20617.jpg,populus_deltoides
images/20618.jpg,aesculus_flava
images/20619.jpg,ficus_carica
images/20620.jpg,quercus_muehlenbergii
images/20621.jpg,pinus_peucea
images/20622.jpg,picea_orientalis
images/20623.jpg,prunus_virginiana
images/20624.jpg,prunus_virginiana
images/20625.jpg,prunus_virginiana
images/20626.jpg,larix_decidua
images/20627.jpg,cedrus_libani
images/20628.jpg,fraxinus_pennsylvanica
images/20629.jpg,pinus_nigra
images/20630.jpg,crataegus_laevigata
images/20631.jpg,crataegus_phaenopyrum
images/20632.jpg,pinus_parviflora
images/20633.jpg,pinus_nigra
images/20634.jpg,quercus_muehlenbergii
images/20635.jpg,magnolia_macrophylla
images/20636.jpg,abies_nordmanniana
images/20637.jpg,pinus_wallichiana
images/20638.jpg,ulmus_pumila
images/20639.jpg,chamaecyparis_pisifera
images/20640.jpg,robinia_pseudo-acacia
images/20641.jpg,aesculus_pavi
images/20642.jpg,amelanchier_arborea
images/20643.jpg,ginkgo_biloba
images/20644.jpg,prunus_pensylvanica
images/20645.jpg,carya_tomentosa
images/20646.jpg,salix_caroliniana
images/20647.jpg,quercus_coccinea
images/20648.jpg,ginkgo_biloba
images/20649.jpg,ulmus_rubra
images/20650.jpg,acer_palmatum
images/20651.jpg,pinus_parviflora
images/20652.jpg,tilia_cordata
images/20653.jpg,juglans_cinerea
images/20654.jpg,eucommia_ulmoides
images/20655.jpg,crataegus_laevigata
images/20656.jpg,asimina_triloba
images/20657.jpg,juglans_cinerea
images/20658.jpg,fraxinus_nigra
images/20659.jpg,gleditsia_triacanthos
images/20660.jpg,quercus_velutina
images/20661.jpg,catalpa_bignonioides
images/20662.jpg,pseudolarix_amabilis
images/20663.jpg,juglans_nigra
images/20664.jpg,fagus_grandifolia
images/20665.jpg,populus_deltoides
images/20666.jpg,acer_saccharum
images/20667.jpg,juglans_cinerea
images/20668.jpg,salix_caroliniana
images/20669.jpg,juglans_cinerea
images/20670.jpg,ptelea_trifoliata
images/20671.jpg,juglans_cinerea
images/20672.jpg,magnolia_tripetala
images/20673.jpg,crataegus_crus-galli
images/20674.jpg,zelkova_serrata
images/20675.jpg,broussonettia_papyrifera
images/20676.jpg,acer_pseudoplatanus
images/20677.jpg,acer_saccharum
images/20678.jpg,celtis_tenuifolia
images/20679.jpg,carya_ovata
images/20680.jpg,pseudolarix_amabilis
images/20681.jpg,abies_nordmanniana
images/20682.jpg,acer_saccharinum
images/20683.jpg,pinus_thunbergii
images/20684.jpg,prunus_subhirtella
images/20685.jpg,pseudolarix_amabilis
images/20686.jpg,phellodendron_amurense
images/20687.jpg,quercus_muehlenbergii
images/20688.jpg,larix_decidua
images/20689.jpg,pinus_resinosa
images/20690.jpg,prunus_virginiana
images/20691.jpg,magnolia_grandiflora
images/20692.jpg,larix_decidua
images/20693.jpg,catalpa_bignonioides
images/20694.jpg,crataegus_pruinosa
images/20695.jpg,gleditsia_triacanthos
images/20696.jpg,magnolia_grandiflora
images/20697.jpg,asimina_triloba
images/20698.jpg,salix_nigra
images/20699.jpg,malus_baccata
images/20700.jpg,ulmus_procera
images/20701.jpg,fraxinus_nigra
images/20702.jpg,taxodium_distichum
images/20703.jpg,prunus_serotina
images/20704.jpg,pseudolarix_amabilis
images/20705.jpg,maclura_pomifera
images/20706.jpg,aesculus_flava
images/20707.jpg,populus_grandidentata
images/20708.jpg,magnolia_stellata
images/20709.jpg,picea_abies
images/20710.jpg,quercus_palustris
images/20711.jpg,pseudolarix_amabilis
images/20712.jpg,juglans_cinerea
images/20713.jpg,cryptomeria_japonica
images/20714.jpg,gymnocladus_dioicus
images/20715.jpg,populus_grandidentata
images/20716.jpg,pinus_resinosa
images/20717.jpg,aesculus_flava
images/20718.jpg,pinus_bungeana
images/20719.jpg,liquidambar_styraciflua
images/20720.jpg,cryptomeria_japonica
images/20721.jpg,pinus_bungeana
images/20722.jpg,quercus_coccinea
images/20723.jpg,ficus_carica
images/20724.jpg,albizia_julibrissin
images/20725.jpg,pinus_wallichiana
images/20726.jpg,pinus_thunbergii
images/20727.jpg,salix_caroliniana
images/20728.jpg,evodia_daniellii
images/20729.jpg,acer_rubrum
images/20730.jpg,fraxinus_nigra
images/20731.jpg,pseudolarix_amabilis
images/20732.jpg,quercus_macrocarpa
images/20733.jpg,magnolia_macrophylla
images/20734.jpg,cedrus_libani
images/20735.jpg,salix_babylonica
images/20736.jpg,malus_floribunda
images/20737.jpg,picea_orientalis
images/20738.jpg,larix_decidua
images/20739.jpg,acer_ginnala
images/20740.jpg,robinia_pseudo-acacia
images/20741.jpg,cedrus_atlantica
images/20742.jpg,amelanchier_canadensis
images/20743.jpg,amelanchier_canadensis
images/20744.jpg,liriodendron_tulipifera
images/20745.jpg,koelreuteria_paniculata
images/20746.jpg,amelanchier_canadensis
images/20747.jpg,pseudolarix_amabilis
images/20748.jpg,salix_caroliniana
images/20749.jpg,cladrastis_lutea
images/20750.jpg,crataegus_pruinosa
images/20751.jpg,chionanthus_virginicus
images/20752.jpg,liriodendron_tulipifera
images/20753.jpg,juglans_cinerea
images/20754.jpg,pseudolarix_amabilis
images/20755.jpg,cladrastis_lutea
images/20756.jpg,acer_negundo
images/20757.jpg,acer_pseudoplatanus
images/20758.jpg,ginkgo_biloba
images/20759.jpg,juglans_cinerea
images/20760.jpg,malus_baccata
images/20761.jpg,pyrus_calleryana
images/20762.jpg,quercus_shumardii
images/20763.jpg,castanea_dentata
images/20764.jpg,platanus_acerifolia
images/20765.jpg,magnolia_stellata
images/20766.jpg,eucommia_ulmoides
images/20767.jpg,pinus_rigida
images/20768.jpg,cedrus_libani
images/20769.jpg,prunus_sargentii
images/20770.jpg,platanus_occidentalis
images/20771.jpg,prunus_serotina
images/20772.jpg,quercus_velutina
images/20773.jpg,quercus_shumardii
images/20774.jpg,magnolia_stellata
images/20775.jpg,pinus_bungeana
images/20776.jpg,pinus_densiflora
images/20777.jpg,magnolia_grandiflora
images/20778.jpg,tilia_cordata
images/20779.jpg,zelkova_serrata
images/20780.jpg,pseudolarix_amabilis
images/20781.jpg,cedrus_atlantica
images/20782.jpg,acer_rubrum
images/20783.jpg,maclura_pomifera
images/20784.jpg,fraxinus_nigra
images/20785.jpg,pinus_peucea
images/20786.jpg,prunus_virginiana
images/20787.jpg,juglans_cinerea
images/20788.jpg,magnolia_acuminata
images/20789.jpg,picea_orientalis
images/20790.jpg,celtis_tenuifolia
images/20791.jpg,magnolia_grandiflora
images/20792.jpg,cedrus_deodara
images/20793.jpg,crataegus_laevigata
images/20794.jpg,pinus_thunbergii
images/20795.jpg,quercus_velutina
images/20796.jpg,pinus_densiflora
images/20797.jpg,larix_decidua
images/20798.jpg,carya_tomentosa
images/20799.jpg,pinus_thunbergii
images/20800.jpg,pinus_thunbergii
images/20801.jpg,magnolia_grandiflora
images/20802.jpg,pinus_wallichiana
images/20803.jpg,ulmus_parvifolia
images/20804.jpg,larix_decidua
images/20805.jpg,quercus_coccinea
images/20806.jpg,chamaecyparis_thyoides
images/20807.jpg,prunus_subhirtella
images/20808.jpg,prunus_virginiana
images/20809.jpg,phellodendron_amurense
images/20810.jpg,picea_orientalis
images/20811.jpg,picea_abies
images/20812.jpg,quercus_montana
images/20813.jpg,maclura_pomifera
images/20814.jpg,larix_decidua
images/20815.jpg,juglans_cinerea
images/20816.jpg,quercus_alba
images/20817.jpg,ulmus_parvifolia
images/20818.jpg,prunus_virginiana
images/20819.jpg,crataegus_pruinosa
images/20820.jpg,quercus_nigra
images/20821.jpg,zelkova_serrata
images/20822.jpg,larix_decidua
images/20823.jpg,magnolia_acuminata
images/20824.jpg,pinus_flexilis
images/20825.jpg,platanus_acerifolia
images/20826.jpg,salix_caroliniana
images/20827.jpg,magnolia_grandiflora
images/20828.jpg,fraxinus_nigra
images/20829.jpg,ulmus_parvifolia
images/20830.jpg,asimina_triloba
images/20831.jpg,broussonettia_papyrifera
images/20832.jpg,paulownia_tomentosa
images/20833.jpg,quercus_virginiana
images/20834.jpg,acer_ginnala
images/20835.jpg,cedrus_libani
images/20836.jpg,ulmus_rubra
images/20837.jpg,quercus_cerris
images/20838.jpg,pinus_wallichiana
images/20839.jpg,acer_pensylvanicum
images/20840.jpg,asimina_triloba
images/20841.jpg,broussonettia_papyrifera
images/20842.jpg,pinus_wallichiana
images/20843.jpg,larix_decidua
images/20844.jpg,asimina_triloba
images/20845.jpg,carpinus_caroliniana
images/20846.jpg,quercus_nigra
images/20847.jpg,acer_negundo
images/20848.jpg,zelkova_serrata
images/20849.jpg,tsuga_canadensis
images/20850.jpg,magnolia_denudata
images/20851.jpg,acer_rubrum
images/20852.jpg,ulmus_rubra
images/20853.jpg,juglans_cinerea
images/20854.jpg,ficus_carica
images/20855.jpg,abies_nordmanniana
images/20856.jpg,aesculus_flava
images/20857.jpg,pyrus_calleryana
images/20858.jpg,castanea_dentata
images/20859.jpg,crataegus_phaenopyrum
images/20860.jpg,larix_decidua
images/20861.jpg,sassafras_albidum
images/20862.jpg,juglans_cinerea
images/20863.jpg,prunus_virginiana
images/20864.jpg,carpinus_betulus
images/20865.jpg,catalpa_bignonioides
images/20866.jpg,liriodendron_tulipifera
images/20867.jpg,ulmus_americana
images/20868.jpg,chamaecyparis_thyoides
images/20869.jpg,quercus_montana
images/20870.jpg,liquidambar_styraciflua
images/20871.jpg,ficus_carica
images/20872.jpg,magnolia_virginiana
images/20873.jpg,pinus_bungeana
images/20874.jpg,pinus_bungeana
images/20875.jpg,larix_decidua
images/20876.jpg,catalpa_speciosa
images/20877.jpg,robinia_pseudo-acacia
images/20878.jpg,malus_floribunda
images/20879.jpg,prunus_serotina
images/20880.jpg,magnolia_grandiflora
images/20881.jpg,juglans_cinerea
images/20882.jpg,koelreuteria_paniculata
images/20883.jpg,zelkova_serrata
images/20884.jpg,magnolia_grandiflora
images/20885.jpg,picea_orientalis
images/20886.jpg,salix_caroliniana
images/20887.jpg,abies_nordmanniana
images/20888.jpg,liquidambar_styraciflua
images/20889.jpg,magnolia_macrophylla
images/20890.jpg,salix_caroliniana
